timestamp,venue,new_articles,error
2021-04-25 06:00:02.941850,wired,1,
2021-04-25 06:00:03.321111,nyt,1,
2021-04-25 06:00:04.200528,guardian,0,
2021-04-25 06:00:04.745647,popsci,0,
2021-04-25 06:00:05.442281,healthday,0,
2021-04-25 06:00:06.276838,newsmed,0,
2021-04-25 06:00:06.604391,medpage,0,
2021-04-25 07:00:03.109587,wired,0,
2021-04-25 07:00:03.258116,nyt,0,
2021-04-25 07:00:03.578889,guardian,1,
2021-04-25 07:00:04.035867,popsci,0,
2021-04-25 07:00:04.406454,healthday,1,
2021-04-25 07:00:05.170231,newsmed,0,
2021-04-25 07:00:05.450502,medpage,0,
2021-04-25 08:00:03.499726,wired,0,
2021-04-25 08:00:03.652209,nyt,1,
2021-04-25 08:00:04.320009,guardian,1,
2021-04-25 08:00:04.923914,popsci,0,
2021-04-25 08:00:05.674803,healthday,0,
2021-04-25 08:00:06.247874,newsmed,0,
2021-04-25 08:00:06.514093,medpage,1,
2021-04-25 09:00:03.467671,wired,0,
2021-04-25 09:00:03.619583,nyt,0,
2021-04-25 09:00:04.354645,guardian,0,
2021-04-25 09:00:05.259679,popsci,0,
2021-04-25 09:00:05.961940,healthday,0,
2021-04-25 09:00:06.775608,newsmed,0,
2021-04-25 09:00:07.129785,medpage,0,
2021-04-25 10:00:03.414368,wired,0,
2021-04-25 10:00:03.846062,nyt,1,
2021-04-25 10:00:04.179219,guardian,1,
2021-04-25 10:00:04.663390,popsci,0,
2021-04-25 10:00:05.015780,healthday,0,
2021-04-25 10:00:05.813527,newsmed,0,
2021-04-25 10:00:06.111519,medpage,1,
2021-04-25 11:00:03.629216,wired,0,
2021-04-25 11:00:04.008827,nyt,1,
2021-04-25 11:00:04.683353,guardian,0,
2021-04-25 11:00:05.244503,popsci,0,
2021-04-25 11:00:05.912807,healthday,0,
2021-04-25 11:00:06.927532,newsmed,0,
2021-04-25 11:00:07.355365,medpage,0,
2021-04-25 12:00:03.646592,wired,0,
2021-04-25 12:00:04.075728,nyt,3,
2021-04-25 12:00:04.400723,guardian,0,
2021-04-25 12:00:04.873030,popsci,0,
2021-04-25 12:00:05.195348,healthday,0,
2021-04-25 12:00:05.994419,newsmed,0,
2021-04-25 12:00:06.300955,medpage,1,
2021-04-25 13:00:02.946794,wired,0,
2021-04-25 13:00:03.436529,nyt,0,
2021-04-25 13:00:04.084523,guardian,0,
2021-04-25 13:00:04.664313,popsci,0,
2021-04-25 13:00:05.060529,healthday,0,
2021-04-25 13:00:05.574506,newsmed,0,
2021-04-25 13:00:05.895815,medpage,0,
2021-04-25 14:00:03.585772,wired,0,
2021-04-25 14:00:04.016412,nyt,0,
2021-04-25 14:00:04.679245,guardian,0,
2021-04-25 14:00:05.279426,popsci,0,
2021-04-25 14:00:06.028522,healthday,0,
2021-04-25 14:00:06.837822,newsmed,0,
2021-04-25 14:00:07.253130,medpage,1,
2021-04-25 15:00:03.503009,wired,0,
2021-04-25 15:00:03.885008,nyt,0,
2021-04-25 15:00:04.564867,guardian,0,
2021-04-25 15:00:05.189624,popsci,0,
2021-04-25 15:00:05.885602,healthday,0,
2021-04-25 15:00:06.675472,newsmed,0,
2021-04-25 15:00:07.017189,medpage,1,
2021-04-25 16:00:03.723330,wired,0,
2021-04-25 16:00:04.156229,nyt,1,
2021-04-25 16:00:04.947365,guardian,0,
2021-04-25 16:00:05.594908,popsci,0,
2021-04-25 16:00:06.297239,healthday,0,
2021-04-25 16:00:07.292463,newsmed,0,
2021-04-25 16:00:07.626898,medpage,0,
2021-04-25 17:00:03.168678,wired,0,
2021-04-25 17:00:03.604224,nyt,0,
2021-04-25 17:00:04.316576,guardian,2,
2021-04-25 17:00:04.870797,popsci,0,
2021-04-25 17:00:05.576142,healthday,0,
2021-04-25 17:00:06.129844,newsmed,0,
2021-04-25 17:00:07.737118,medpage,0,
2021-04-25 18:00:03.600114,wired,0,
2021-04-25 18:00:04.041608,nyt,1,
2021-04-25 18:00:04.379778,guardian,0,
2021-04-25 18:00:04.946700,popsci,0,
2021-04-25 18:00:05.642222,healthday,0,
2021-04-25 18:00:06.914181,newsmed,0,
2021-04-25 18:00:07.229960,medpage,0,
2021-04-25 19:00:03.685852,wired,0,
2021-04-25 19:00:03.883701,nyt,0,
2021-04-25 19:00:04.210568,guardian,0,
2021-04-25 19:00:04.810976,popsci,0,
2021-04-25 19:00:05.475803,healthday,0,
2021-04-25 19:00:06.460445,newsmed,2,
2021-04-25 19:00:06.755266,medpage,0,
2021-04-25 20:00:03.306863,wired,0,
2021-04-25 20:00:03.688137,nyt,0,
2021-04-25 20:00:04.411878,guardian,0,
2021-04-25 20:00:05.017148,popsci,0,
2021-04-25 20:00:05.758940,healthday,0,
2021-04-25 20:00:06.773294,newsmed,2,
2021-04-25 20:00:07.106556,medpage,0,
2021-04-25 21:00:03.163054,wired,0,
2021-04-25 21:00:03.966048,nyt,0,
2021-04-25 21:00:04.655974,guardian,0,
2021-04-25 21:00:05.259720,popsci,0,
2021-04-25 21:00:05.963567,healthday,0,
2021-04-25 21:00:06.996590,newsmed,2,
2021-04-25 21:00:07.363989,medpage,0,
2021-04-25 22:00:03.216068,wired,0,
2021-04-25 22:00:03.648327,nyt,1,
2021-04-25 22:00:04.332487,guardian,0,
2021-04-25 22:00:04.934296,popsci,0,
2021-04-25 22:00:05.736421,healthday,0,
2021-04-25 22:00:06.287624,newsmed,9,
2021-04-25 22:00:06.628664,medpage,0,
2021-04-25 23:00:03.611560,wired,0,
2021-04-25 23:00:03.769719,nyt,0,
2021-04-25 23:00:04.158845,guardian,2,
2021-04-25 23:00:04.640680,popsci,0,
2021-04-25 23:00:05.023842,healthday,0,
2021-04-25 23:00:05.528448,newsmed,5,
2021-04-25 23:00:05.822169,medpage,0,
2021-04-26 00:00:09.510515,wired,0,
2021-04-26 00:00:09.704108,nyt,0,
2021-04-26 00:00:10.206878,guardian,0,
2021-04-26 00:00:10.685798,popsci,0,
2021-04-26 00:00:11.410008,healthday,0,
2021-04-26 00:00:12.226438,newsmed,0,
2021-04-26 00:00:12.570483,medpage,0,
2021-04-26 01:00:02.837029,wired,0,
2021-04-26 01:00:03.215365,nyt,0,
2021-04-26 01:00:04.022498,guardian,1,
2021-04-26 01:00:04.632048,popsci,0,
2021-04-26 01:00:04.988479,healthday,0,
2021-04-26 01:00:05.543723,newsmed,1,
2021-04-26 01:00:05.875322,medpage,1,
2021-04-26 02:00:03.133234,wired,0,
2021-04-26 02:00:03.559976,nyt,0,
2021-04-26 02:00:04.290128,guardian,1,
2021-04-26 02:00:04.841064,popsci,0,
2021-04-26 02:00:05.517826,healthday,0,
2021-04-26 02:00:06.298964,newsmed,0,
2021-04-26 02:00:06.615157,medpage,0,
2021-04-26 03:00:03.149378,wired,0,
2021-04-26 03:00:03.612868,nyt,1,
2021-04-26 03:00:04.317274,guardian,0,
2021-04-26 03:00:04.913373,popsci,0,
2021-04-26 03:00:05.624232,healthday,0,
2021-04-26 03:00:06.154377,newsmed,1,
2021-04-26 03:00:06.446920,medpage,0,
2021-04-26 04:00:03.055146,wired,0,
2021-04-26 04:00:03.203292,nyt,0,
2021-04-26 04:00:03.519307,guardian,0,
2021-04-26 04:00:04.437015,popsci,0,
2021-04-26 04:00:04.807695,healthday,0,
2021-04-26 04:00:05.517319,newsmed,1,
2021-04-26 04:00:05.792216,medpage,0,
2021-04-26 05:00:03.020768,wired,1,
2021-04-26 05:00:03.454155,nyt,0,
2021-04-26 05:00:05.220353,guardian,0,
2021-04-26 05:00:06.175367,popsci,0,
2021-04-26 05:00:06.900071,healthday,2,
2021-04-26 05:00:08.901637,newsmed,0,
2021-04-26 05:00:09.170212,medpage,0,
2021-04-26 06:00:03.004355,wired,1,
2021-04-26 06:00:03.438852,nyt,0,
2021-04-26 06:00:04.136137,guardian,0,
2021-04-26 06:00:05.061344,popsci,0,
2021-04-26 06:00:05.805418,healthday,11,
2021-04-26 06:00:06.312023,newsmed,5,
2021-04-26 06:00:06.595458,medpage,0,
2021-04-26 07:00:02.902237,wired,0,
2021-04-26 07:00:03.337586,nyt,1,
2021-04-26 07:00:03.719142,guardian,1,
2021-04-26 07:00:04.273373,popsci,0,
2021-04-26 07:00:04.982292,healthday,0,
2021-04-26 07:00:05.798943,newsmed,1,
2021-04-26 07:00:06.131776,medpage,1,
2021-04-26 08:00:03.008891,wired,0,
2021-04-26 08:00:03.157943,nyt,0,
2021-04-26 08:00:03.570551,guardian,1,
2021-04-26 08:00:04.030402,popsci,0,
2021-04-26 08:00:04.776412,healthday,0,
2021-04-26 08:00:05.796515,newsmed,1,
2021-04-26 08:00:06.148215,medpage,1,
2021-04-26 09:00:03.140236,wired,0,
2021-04-26 09:00:03.577157,nyt,1,
2021-04-26 09:00:04.229422,guardian,0,
2021-04-26 09:00:04.692278,popsci,0,
2021-04-26 09:00:05.431136,healthday,1,
2021-04-26 09:00:06.253209,newsmed,0,
2021-04-26 09:00:06.584289,medpage,2,
2021-04-26 10:00:03.444359,wired,0,
2021-04-26 10:00:03.593263,nyt,0,
2021-04-26 10:00:03.941202,guardian,0,
2021-04-26 10:00:04.406215,popsci,0,
2021-04-26 10:00:04.758067,healthday,1,
2021-04-26 10:00:05.924362,newsmed,3,
2021-04-26 10:00:06.210826,medpage,1,
2021-04-26 11:00:03.283791,wired,0,
2021-04-26 11:00:03.774198,nyt,0,
2021-04-26 11:00:04.615589,guardian,0,
2021-04-26 11:00:05.584031,popsci,0,
2021-04-26 11:00:06.294576,healthday,0,
2021-04-26 11:00:07.271445,newsmed,4,
2021-04-26 11:00:08.254396,medpage,1,
2021-04-26 12:00:03.247462,wired,0,
2021-04-26 12:00:03.728540,nyt,0,
2021-04-26 12:00:04.236939,guardian,0,
2021-04-26 12:00:04.695490,popsci,0,
2021-04-26 12:00:05.045202,healthday,8,
2021-04-26 12:00:05.540568,newsmed,3,
2021-04-26 12:00:05.828605,medpage,2,
2021-04-26 13:00:03.291705,wired,0,
2021-04-26 13:00:03.712688,nyt,1,
2021-04-26 13:00:04.401510,guardian,0,
2021-04-26 13:00:05.048326,popsci,0,
2021-04-26 13:00:05.707474,healthday,0,
2021-04-26 13:00:06.747151,newsmed,2,
2021-04-26 13:00:07.098501,medpage,1,
2021-04-26 14:00:02.986305,wired,0,
2021-04-26 14:00:03.140358,nyt,0,
2021-04-26 14:00:03.641524,guardian,0,
2021-04-26 14:00:04.113828,popsci,0,
2021-04-26 14:00:04.491203,healthday,0,
2021-04-26 14:00:05.301793,newsmed,0,
2021-04-26 14:00:05.638853,medpage,2,
2021-04-26 15:00:03.078823,wired,0,
2021-04-26 15:00:03.528878,nyt,2,
2021-04-26 15:00:04.061799,guardian,0,
2021-04-26 15:00:04.531335,popsci,0,
2021-04-26 15:00:05.258047,healthday,5,
2021-04-26 15:00:06.421712,newsmed,0,
2021-04-26 15:00:06.752041,medpage,2,
2021-04-26 16:00:03.063125,wired,0,
2021-04-26 16:00:03.600042,nyt,1,
2021-04-26 16:00:03.947317,guardian,0,
2021-04-26 16:00:04.449147,popsci,0,
2021-04-26 16:00:04.866509,healthday,0,
2021-04-26 16:00:05.646536,newsmed,0,
2021-04-26 16:00:06.008317,medpage,2,
2021-04-26 17:00:03.338534,wired,0,
2021-04-26 17:00:03.847652,nyt,1,
2021-04-26 17:00:04.421726,guardian,0,
2021-04-26 17:00:04.979999,popsci,0,
2021-04-26 17:00:05.677227,healthday,0,
2021-04-26 17:00:06.453506,newsmed,4,
2021-04-26 17:00:06.927635,medpage,2,
2021-04-26 18:00:03.505429,wired,0,
2021-04-26 18:00:03.662998,nyt,0,
2021-04-26 18:00:04.000269,guardian,0,
2021-04-26 18:00:04.465804,popsci,0,
2021-04-26 18:00:05.218868,healthday,0,
2021-04-26 18:00:06.028581,newsmed,6,
2021-04-26 18:00:06.449723,medpage,0,
2021-04-26 19:00:03.433389,wired,0,
2021-04-26 19:00:03.579585,nyt,1,
2021-04-26 19:00:04.234774,guardian,0,
2021-04-26 19:00:04.888068,popsci,0,
2021-04-26 19:00:05.652165,healthday,0,
2021-04-26 19:00:06.464270,newsmed,9,
2021-04-26 19:00:06.806602,medpage,0,
2021-04-26 20:00:03.184800,wired,0,
2021-04-26 20:00:03.385935,nyt,1,
2021-04-26 20:00:03.709175,guardian,1,
2021-04-26 20:00:04.322825,popsci,0,
2021-04-26 20:00:05.406072,healthday,0,
2021-04-26 20:00:06.467032,newsmed,6,
2021-04-26 20:00:06.829695,medpage,0,
2021-04-26 21:00:03.253912,wired,0,
2021-04-26 21:00:03.703592,nyt,0,
2021-04-26 21:00:04.459081,guardian,0,
2021-04-26 21:00:04.925006,popsci,0,
2021-04-26 21:00:05.300848,healthday,0,
2021-04-26 21:00:05.997882,newsmed,0,
2021-04-26 21:00:06.423669,medpage,0,
2021-04-26 22:00:03.621688,wired,0,
2021-04-26 22:00:04.051968,nyt,0,
2021-04-26 22:00:04.391581,guardian,2,
2021-04-26 22:00:04.911926,popsci,0,
2021-04-26 22:00:05.272427,healthday,0,
2021-04-26 22:00:06.095381,newsmed,8,
2021-04-26 22:00:06.431906,medpage,0,
2021-04-26 23:00:03.157698,wired,0,
2021-04-26 23:00:03.544529,nyt,0,
2021-04-26 23:00:04.294910,guardian,1,
2021-04-26 23:00:04.939211,popsci,0,
2021-04-26 23:00:05.388726,healthday,0,
2021-04-26 23:00:06.084901,newsmed,10,
2021-04-26 23:00:06.472118,medpage,0,
2021-04-27 00:00:05.407848,wired,0,
2021-04-27 00:00:05.578370,nyt,0,
2021-04-27 00:00:06.514704,guardian,2,
2021-04-27 00:00:07.447816,popsci,0,
2021-04-27 00:00:08.267916,healthday,0,
2021-04-27 00:00:09.738844,newsmed,5,
2021-04-27 00:00:10.066312,medpage,0,
2021-04-27 01:00:03.702273,wired,0,
2021-04-27 01:00:03.849598,nyt,1,
2021-04-27 01:00:04.196533,guardian,1,
2021-04-27 01:00:04.853358,popsci,0,
2021-04-27 01:00:05.233949,healthday,0,
2021-04-27 01:00:05.764444,newsmed,3,
2021-04-27 01:00:06.067797,medpage,0,
2021-04-27 02:00:03.445706,wired,0,
2021-04-27 02:00:03.595885,nyt,0,
2021-04-27 02:00:03.948202,guardian,0,
2021-04-27 02:00:04.507684,popsci,0,
2021-04-27 02:00:04.941499,healthday,0,
2021-04-27 02:00:05.719531,newsmed,0,
2021-04-27 02:00:06.033075,medpage,0,
2021-04-27 03:00:03.176917,wired,0,
2021-04-27 03:00:03.427868,nyt,0,
2021-04-27 03:00:03.752364,guardian,0,
2021-04-27 03:00:04.363287,popsci,0,
2021-04-27 03:00:05.071643,healthday,0,
2021-04-27 03:00:05.845467,newsmed,0,
2021-04-27 03:00:06.489792,medpage,0,
2021-04-27 04:00:03.701277,wired,0,
2021-04-27 04:00:03.898593,nyt,0,
2021-04-27 04:00:04.377496,guardian,1,
2021-04-27 04:00:04.873697,popsci,0,
2021-04-27 04:00:05.252939,healthday,0,
2021-04-27 04:00:06.033182,newsmed,3,
2021-04-27 04:00:06.349364,medpage,0,
2021-04-27 05:00:02.848224,wired,1,
2021-04-27 05:00:03.226935,nyt,0,
2021-04-27 05:00:03.669855,guardian,1,
2021-04-27 05:00:04.618651,popsci,0,
2021-04-27 05:00:05.301606,healthday,2,
2021-04-27 05:00:06.450502,newsmed,4,
2021-04-27 05:00:06.783510,medpage,0,
2021-04-27 06:00:03.054050,wired,0,
2021-04-27 06:00:03.482545,nyt,0,
2021-04-27 06:00:04.145702,guardian,1,
2021-04-27 06:00:04.772337,popsci,0,
2021-04-27 06:00:05.473364,healthday,9,
2021-04-27 06:00:06.245153,newsmed,4,
2021-04-27 06:00:06.593636,medpage,0,
2021-04-27 07:00:02.828410,wired,0,
2021-04-27 07:00:03.254427,nyt,3,
2021-04-27 07:00:03.892863,guardian,2,
2021-04-27 07:00:04.831424,popsci,0,
2021-04-27 07:00:05.543026,healthday,0,
2021-04-27 07:00:06.346490,newsmed,3,
2021-04-27 07:00:06.692263,medpage,2,
2021-04-27 08:00:03.143235,wired,0,
2021-04-27 08:00:03.620334,nyt,2,
2021-04-27 08:00:04.273907,guardian,0,
2021-04-27 08:00:04.891396,popsci,10,
2021-04-27 08:00:05.579182,healthday,0,
2021-04-27 08:00:06.349800,newsmed,1,
2021-04-27 08:00:06.708674,medpage,0,
2021-04-27 09:00:03.364218,wired,0,
2021-04-27 09:00:03.574804,nyt,2,
2021-04-27 09:00:04.009717,guardian,0,
2021-04-27 09:00:05.181254,popsci,2,
2021-04-27 09:00:05.912056,healthday,0,
2021-04-27 09:00:06.573294,newsmed,3,
2021-04-27 09:00:06.876625,medpage,3,
2021-04-27 10:00:04.872062,wired,0,
2021-04-27 10:00:05.373042,nyt,1,
2021-04-27 10:00:05.881465,guardian,0,
2021-04-27 10:00:06.359917,popsci,2,
2021-04-27 10:00:07.088991,healthday,4,
2021-04-27 10:00:07.814038,newsmed,0,
2021-04-27 10:00:08.110472,medpage,2,
2021-04-27 11:00:03.264243,wired,0,
2021-04-27 11:00:03.700876,nyt,4,
2021-04-27 11:00:04.293815,guardian,1,
2021-04-27 11:00:05.203690,popsci,1,
2021-04-27 11:00:05.906139,healthday,2,
2021-04-27 11:00:06.731540,newsmed,0,
2021-04-27 11:00:07.075888,medpage,1,
2021-04-27 12:00:03.600401,wired,0,
2021-04-27 12:00:04.041476,nyt,0,
2021-04-27 12:00:04.826330,guardian,0,
2021-04-27 12:00:05.688598,popsci,0,
2021-04-27 12:00:06.855331,healthday,0,
2021-04-27 12:00:08.222865,newsmed,0,
2021-04-27 12:00:08.570393,medpage,3,
2021-04-27 13:00:03.672799,wired,0,
2021-04-27 13:00:03.848454,nyt,2,
2021-04-27 13:00:04.206155,guardian,0,
2021-04-27 13:00:04.768900,popsci,0,
2021-04-27 13:00:05.459545,healthday,0,
2021-04-27 13:00:06.288309,newsmed,0,
2021-04-27 13:00:06.577377,medpage,2,
2021-04-27 14:00:03.733952,wired,0,
2021-04-27 14:00:04.186895,nyt,2,
2021-04-27 14:00:04.659976,guardian,0,
2021-04-27 14:00:05.222025,popsci,0,
2021-04-27 14:00:06.032214,healthday,0,
2021-04-27 14:00:06.844493,newsmed,0,
2021-04-27 14:00:07.250410,medpage,2,
2021-04-27 15:00:03.604013,wired,0,
2021-04-27 15:00:03.778616,nyt,2,
2021-04-27 15:00:04.080920,guardian,0,
2021-04-27 15:00:04.654508,popsci,0,
2021-04-27 15:00:05.022814,healthday,0,
2021-04-27 15:00:05.877263,newsmed,0,
2021-04-27 15:00:06.350166,medpage,1,
2021-04-27 16:00:03.342599,wired,0,
2021-04-27 16:00:03.501269,nyt,1,
2021-04-27 16:00:04.168472,guardian,0,
2021-04-27 16:00:04.745570,popsci,0,
2021-04-27 16:00:05.444551,healthday,2,
2021-04-27 16:00:06.226033,newsmed,6,
2021-04-27 16:00:06.648298,medpage,2,
2021-04-27 17:00:02.820157,wired,0,
2021-04-27 17:00:03.278377,nyt,1,
2021-04-27 17:00:04.025897,guardian,1,
2021-04-27 17:00:04.576445,popsci,0,
2021-04-27 17:00:04.953850,healthday,0,
2021-04-27 17:00:05.620824,newsmed,7,
2021-04-27 17:00:05.975223,medpage,0,
2021-04-27 18:00:03.336777,wired,0,
2021-04-27 18:00:03.510030,nyt,0,
2021-04-27 18:00:04.230682,guardian,0,
2021-04-27 18:00:04.799815,popsci,0,
2021-04-27 18:00:05.550239,healthday,0,
2021-04-27 18:00:06.599991,newsmed,6,
2021-04-27 18:00:07.036516,medpage,0,
2021-04-27 19:00:02.833663,wired,0,
2021-04-27 19:00:03.279352,nyt,1,
2021-04-27 19:00:03.980602,guardian,0,
2021-04-27 19:00:04.592366,popsci,0,
2021-04-27 19:00:05.308447,healthday,0,
2021-04-27 19:00:06.126509,newsmed,8,
2021-04-27 19:00:06.502873,medpage,0,
2021-04-27 20:00:03.776053,wired,0,
2021-04-27 20:00:04.158975,nyt,2,
2021-04-27 20:00:04.825820,guardian,0,
2021-04-27 20:00:05.453720,popsci,0,
2021-04-27 20:00:06.211543,healthday,0,
2021-04-27 20:00:06.925222,newsmed,4,
2021-04-27 20:00:07.238850,medpage,0,
2021-04-27 21:00:03.115338,wired,0,
2021-04-27 21:00:03.311876,nyt,1,
2021-04-27 21:00:03.980768,guardian,2,
2021-04-27 21:00:04.590621,popsci,0,
2021-04-27 21:00:05.327845,healthday,0,
2021-04-27 21:00:06.107214,newsmed,0,
2021-04-27 21:00:06.444525,medpage,0,
2021-04-27 22:00:03.300668,wired,0,
2021-04-27 22:00:03.474587,nyt,1,
2021-04-27 22:00:03.807706,guardian,1,
2021-04-27 22:00:04.363444,popsci,0,
2021-04-27 22:00:05.068685,healthday,0,
2021-04-27 22:00:05.565434,newsmed,10,
2021-04-27 22:00:05.921341,medpage,0,
2021-04-27 23:00:03.342662,wired,0,
2021-04-27 23:00:03.769611,nyt,0,
2021-04-27 23:00:04.365806,guardian,1,
2021-04-27 23:00:04.981023,popsci,0,
2021-04-27 23:00:05.378348,healthday,0,
2021-04-27 23:00:06.371775,newsmed,7,
2021-04-27 23:00:06.727316,medpage,0,
2021-04-28 00:00:03.287711,wired,0,
2021-04-28 00:00:03.722823,nyt,0,
2021-04-28 00:00:04.540479,guardian,2,
2021-04-28 00:00:05.110578,popsci,0,
2021-04-28 00:00:05.508113,healthday,0,
2021-04-28 00:00:06.036918,newsmed,1,
2021-04-28 00:00:06.352881,medpage,0,
2021-04-28 01:00:03.352215,wired,0,
2021-04-28 01:00:03.782795,nyt,2,
2021-04-28 01:00:04.428861,guardian,2,
2021-04-28 01:00:05.386787,popsci,0,
2021-04-28 01:00:06.091448,healthday,0,
2021-04-28 01:00:06.866503,newsmed,0,
2021-04-28 01:00:07.296936,medpage,0,
2021-04-28 02:00:03.175634,wired,0,
2021-04-28 02:00:03.420449,nyt,1,
2021-04-28 02:00:03.876830,guardian,1,
2021-04-28 02:00:04.444938,popsci,0,
2021-04-28 02:00:04.823591,healthday,0,
2021-04-28 02:00:05.811785,newsmed,0,
2021-04-28 02:00:06.093787,medpage,0,
2021-04-28 03:00:03.626195,wired,0,
2021-04-28 03:00:04.095802,nyt,1,
2021-04-28 03:00:05.042781,guardian,1,
2021-04-28 03:00:05.697030,popsci,0,
2021-04-28 03:00:06.413879,healthday,0,
2021-04-28 03:00:07.208129,newsmed,0,
2021-04-28 03:00:07.550904,medpage,0,
2021-04-28 04:00:02.857160,wired,0,
2021-04-28 04:00:03.250407,nyt,0,
2021-04-28 04:00:03.904083,guardian,1,
2021-04-28 04:00:04.471072,popsci,0,
2021-04-28 04:00:05.210159,healthday,0,
2021-04-28 04:00:06.021945,newsmed,0,
2021-04-28 04:00:06.309698,medpage,0,
2021-04-28 05:00:04.050830,wired,0,
2021-04-28 05:00:04.533313,nyt,0,
2021-04-28 05:00:05.182025,guardian,1,
2021-04-28 05:00:05.881777,popsci,0,
2021-04-28 05:00:06.509216,healthday,0,
2021-04-28 05:00:07.515703,newsmed,6,
2021-04-28 05:00:08.028774,medpage,0,
2021-04-28 06:00:03.629241,wired,0,
2021-04-28 06:00:04.057576,nyt,2,
2021-04-28 06:00:04.844268,guardian,2,
2021-04-28 06:00:05.334958,popsci,0,
2021-04-28 06:00:06.047518,healthday,11,
2021-04-28 06:00:06.667363,newsmed,0,
2021-04-28 06:00:06.962317,medpage,0,
2021-04-28 07:00:02.926288,wired,0,
2021-04-28 07:00:03.075812,nyt,3,
2021-04-28 07:00:03.398097,guardian,1,
2021-04-28 07:00:03.908893,popsci,0,
2021-04-28 07:00:04.306874,healthday,0,
2021-04-28 07:00:05.115795,newsmed,1,
2021-04-28 07:00:05.394603,medpage,1,
2021-04-28 08:00:03.405503,wired,0,
2021-04-28 08:00:03.837963,nyt,2,
2021-04-28 08:00:04.588898,guardian,1,
2021-04-28 08:00:05.070776,popsci,10,
2021-04-28 08:00:05.453659,healthday,1,
2021-04-28 08:00:06.021733,newsmed,1,
2021-04-28 08:00:06.333163,medpage,2,
2021-04-28 09:00:02.992732,wired,1,
2021-04-28 09:00:03.368565,nyt,0,
2021-04-28 09:00:04.027205,guardian,3,
2021-04-28 09:00:04.739533,popsci,0,
2021-04-28 09:00:05.463418,healthday,4,
2021-04-28 09:00:06.262050,newsmed,1,
2021-04-28 09:00:06.612139,medpage,1,
2021-04-28 10:00:03.179372,wired,0,
2021-04-28 10:00:03.610242,nyt,4,
2021-04-28 10:00:04.290238,guardian,2,
2021-04-28 10:00:04.884423,popsci,0,
2021-04-28 10:00:05.588856,healthday,2,
2021-04-28 10:00:06.417704,newsmed,0,
2021-04-28 10:00:06.873387,medpage,1,
2021-04-28 11:00:03.055881,wired,0,
2021-04-28 11:00:03.491885,nyt,2,
2021-04-28 11:00:03.879248,guardian,3,
2021-04-28 11:00:04.412121,popsci,0,
2021-04-28 11:00:05.056457,healthday,6,
2021-04-28 11:00:05.877550,newsmed,0,
2021-04-28 11:00:06.221106,medpage,1,
2021-04-28 12:00:03.233491,wired,0,
2021-04-28 12:00:03.383994,nyt,4,
2021-04-28 12:00:03.752205,guardian,2,
2021-04-28 12:00:04.278259,popsci,0,
2021-04-28 12:00:04.628778,healthday,0,
2021-04-28 12:00:05.545235,newsmed,0,
2021-04-28 12:00:05.984245,medpage,1,
2021-04-28 13:00:03.610488,wired,0,
2021-04-28 13:00:03.810150,nyt,1,
2021-04-28 13:00:04.425441,guardian,0,
2021-04-28 13:00:05.031379,popsci,0,
2021-04-28 13:00:05.789830,healthday,0,
2021-04-28 13:00:06.718547,newsmed,0,
2021-04-28 13:00:07.105015,medpage,2,
2021-04-28 14:00:03.499126,wired,0,
2021-04-28 14:00:03.660345,nyt,2,
2021-04-28 14:00:04.181062,guardian,3,
2021-04-28 14:00:04.874698,popsci,0,
2021-04-28 14:00:05.221145,healthday,0,
2021-04-28 14:00:07.267259,newsmed,0,
2021-04-28 14:00:07.678533,medpage,3,
2021-04-28 15:00:02.981069,wired,0,
2021-04-28 15:00:03.136479,nyt,2,
2021-04-28 15:00:03.454473,guardian,0,
2021-04-28 15:00:03.964715,popsci,0,
2021-04-28 15:00:04.795636,healthday,0,
2021-04-28 15:00:05.882603,newsmed,0,
2021-04-28 15:00:06.252843,medpage,3,
2021-04-28 16:00:03.494504,wired,0,
2021-04-28 16:00:03.978784,nyt,1,
2021-04-28 16:00:04.481268,guardian,1,
2021-04-28 16:00:05.526176,popsci,0,
2021-04-28 16:00:06.226401,healthday,2,
2021-04-28 16:00:07.052391,newsmed,0,
2021-04-28 16:00:07.602905,medpage,2,
2021-04-28 17:00:03.509728,wired,0,
2021-04-28 17:00:04.225206,nyt,1,
2021-04-28 17:00:04.634917,guardian,1,
2021-04-28 17:00:05.132032,popsci,0,
2021-04-28 17:00:05.503190,healthday,0,
2021-04-28 17:00:06.012731,newsmed,8,
2021-04-28 17:00:06.323079,medpage,2,
2021-04-28 18:00:03.368801,wired,0,
2021-04-28 18:00:03.762010,nyt,0,
2021-04-28 18:00:04.434576,guardian,0,
2021-04-28 18:00:05.015253,popsci,0,
2021-04-28 18:00:05.751783,healthday,0,
2021-04-28 18:00:06.439204,newsmed,9,
2021-04-28 18:00:06.766609,medpage,1,
2021-04-28 19:00:03.582104,wired,0,
2021-04-28 19:00:03.787703,nyt,2,
2021-04-28 19:00:04.153621,guardian,0,
2021-04-28 19:00:04.782947,popsci,0,
2021-04-28 19:00:05.478888,healthday,0,
2021-04-28 19:00:06.477540,newsmed,10,
2021-04-28 19:00:06.848455,medpage,0,
2021-04-28 20:00:03.122536,wired,0,
2021-04-28 20:00:03.552467,nyt,0,
2021-04-28 20:00:04.219190,guardian,0,
2021-04-28 20:00:04.790596,popsci,0,
2021-04-28 20:00:05.253616,healthday,0,
2021-04-28 20:00:06.090274,newsmed,3,
