rss_id,source,channel,url,published,author,title
2998,healthday,rss,https://consumer.healthday.com/b-3-19-microbreaks-can-give-your-workday-a-real-boost-2651173006.html,2021-03-23 17:31:00+00:00,Hola Doctor,"Si quiere potenciar su día de trabajo, pruebe con los 'microdescansos'"
2999,healthday,rss,https://consumer.healthday.com/sb-3-20-covid-19-can-trigger-long-term-thyroid-issues-study-2651173025.html,2021-03-23 17:32:00+00:00,Hola Doctor,"La COVID-19 podría desencadenar problemas de tiroides a largo plazo, según un estudio"
3000,healthday,rss,https://consumer.healthday.com/3-19-breakfast-timing-could-affect-your-odds-for-diabetes-2651173061.html,2021-03-23 17:33:00+00:00,Denise Mann,La hora a la que desayuna podría afectar sus probabilidades de diabetes
3001,healthday,rss,https://consumer.healthday.com/3-22-coming-soon-once-a-week-insulin-injections-2651173084.html,2021-03-23 17:34:00+00:00,Denise Mann,¿Habrá pronto unas inyecciones semanales de insulina?
3002,healthday,rss,https://consumer.healthday.com/3-22-astrazeneca-says-its-covid-vaccine-79-effective-in-us-trial-2651173109.html,2021-03-23 17:35:00+00:00,Hola Doctor,AstraZenaca dice que su vacuna contra la COVID tuvo una efectividad del 79 por ciento en el ensayo de EE. UU.
3003,healthday,rss,https://consumer.healthday.com/b-3-22-some-children-with-type-1-diabetes-face-high-risk-of-severe-covid-19-2651173143.html,2021-03-23 17:36:00+00:00,Hola Doctor,Algunos niños con diabetes tipo 1 tienen un riesgo alto de una COVID-19 grave
3004,healthday,rss,https://consumer.healthday.com/b-3-22-pandemic-has-many-kids-struggling-with-weight-issues-2651173127.html,2021-03-23 17:36:00+00:00,Cara Murez,La pandemia ha provocado que muchos niños tengan dificultades con el peso
3005,healthday,rss,https://consumer.healthday.com/3-23-study-finds-growing-acceptance-of-covid-vaccine-by-u-s-health-care-workers-2651145155.html,2021-03-23 17:36:58+00:00,Dennis Thompson,Study Finds Growing Acceptance of COVID Vaccine by U.S. Health Care Workers
3006,healthday,rss,https://consumer.healthday.com/acas-reach-surges-with-200-000-new-signups-more-states-involved-2651183854.html,2021-03-23 21:52:03+00:00,Physician's Briefing,"ACA's Reach Surges With 200,000 New Signups, More States Involved"
3007,healthday,rss,https://consumer.healthday.com/fully-vaccinated-people-can-visit-unvaccinated-family-and-friends-cdc-2651183988.html,2021-03-23 21:56:31+00:00,Physician's Briefing,Fully Vaccinated People Can Visit Unvaccinated Family and Friends: CDC
3008,healthday,rss,https://consumer.healthday.com/u-s-health-officials-raise-flags-about-astrazenecas-covid-19-vaccine-trial-data-2651183572.html,2021-03-23 22:03:08+00:00,Physician's Briefing,US Health Officials Raise Flags About AstraZeneca COVID-19 Vaccine Trial Data
3009,healthday,rss,https://consumer.healthday.com/listening-to-the-sounds-of-nature-has-major-health-benefits-study-finds-2651192334.html,2021-03-24 11:53:26+00:00,Consumer news,"Listening To The Sounds of Nature Has Major Health Benefits, Study Finds."
3010,healthday,rss,https://consumer.healthday.com/un-estudio-hallo-que-escuchar-los-sonidos-de-la-naturaleza-tiene-beneficios-importantes-para-la-salud-2651192408.html,2021-03-24 11:56:57+00:00,Consumer news,Un estudio halló que escuchar los sonidos de la naturaleza tiene beneficios importantes para la salud
3011,healthday,rss,https://consumer.healthday.com/b-3-24-knee-replacement-a-good-option-even-for-severely-obese-study-2651172665.html,2021-03-24 12:34:25+00:00,Consumer news,"Knee Replacement a Good Option, Even for Severely Obese: Study"
3012,healthday,rss,https://consumer.healthday.com/b-3-24-another-study-finds-covid-doesnt-spread-in-schools-with-proper-safeguards-2651145308.html,2021-03-24 12:35:12+00:00,Consumer news,Another Study Finds COVID Doesn't Spread in Schools With Proper Safeguards
3013,healthday,rss,https://consumer.healthday.com/b-3-24-furry-friends-1-in-10-older-u-s-adults-has-adopted-a-pandemic-pet-2651169080.html,2021-03-24 12:35:49+00:00,Cara Murez,Furry Friends: 1 in 10 Older U.S. Adults Has Adopted a 'Pandemic Pet'
3014,healthday,rss,https://consumer.healthday.com/b-3-24-covid-may-worsen-kidney-injury-study-finds-2651169190.html,2021-03-24 12:36:46+00:00,Consumer news,"COVID May Worsen Kidney Injury, Study Finds"
3015,healthday,rss,https://consumer.healthday.com/b-3-24-cancer-screening-rates-have-returned-to-normal-after-pandemic-dip-2651169595.html,2021-03-24 12:38:33+00:00,Consumer news,U.S. Cancer Screening Rates Back to Normal After Pandemic Dip
3016,healthday,rss,https://consumer.healthday.com/b-3-22-why-night-owl-women-might-be-at-higher-risk-during-pregnancy-2651102603.html,2021-03-24 12:39:57+00:00,Consumer news,Why 'Night Owl' Women Might Be at Higher Risk During Pregnancy
3017,healthday,rss,https://consumer.healthday.com/3-21-postpartum-bleeding-doesnt-have-to-mean-hysterectomy-experts-say-2651090807.html,2021-03-24 12:42:34+00:00,Alan Mozes,"Postpartum Bleeding Doesn't Have to Mean Hysterectomy, Experts Say"
3018,healthday,rss,https://consumer.healthday.com/game-of-thrones-brain-study-gives-insight-into-the-power-of-fiction-2651100713.html,2021-03-24 12:44:13+00:00,Dennis Thompson,'Game of Thrones' Study Reveals the Power of Fiction on the Mind
3019,healthday,rss,https://consumer.healthday.com/3-24-health-highlights-march-2-2021-2651192405.html,2021-03-24 12:50:02+00:00,Consumer news,"Health Highlights: March 24, 2021"
3020,healthday,rss,https://consumer.healthday.com/3-24-nearly-half-of-u-s-schools-now-offer-in-person-learning-2651191886.html,2021-03-24 12:55:26+00:00,Ernie Mundell,Nearly Half of U.S. Schools Now Offer In-Person Learning
3021,healthday,rss,https://consumer.healthday.com/aha-news-a-medida-que-aumenta-la-popularidad-de-los-alimentos-fermentados-esto-es-lo-que-dicen-los-expertos-2651193276.html,2021-03-24 13:00:05+00:00,American Heart Association News,"AHA News: A medida que aumenta la popularidad de los alimentos fermentados, esto es lo que dicen los expertos"
3022,healthday,rss,https://consumer.healthday.com/aha-news-as-fermented-foods-rise-in-popularity-heres-what-experts-say-2651193219.html,2021-03-24 15:48:00+00:00,American Heart Association News,"AHA News: As Fermented Foods Rise in Popularity, Here's What Experts Say"
3023,healthday,rss,https://consumer.healthday.com/3-24-waves-crashing-birds-singing-natures-sounds-bring-healing-study-finds-2651144585.html,2021-03-24 15:48:53+00:00,Cara Murez,"Waves Lapping, Birds Singing: Nature's Sounds Bring Healing, Study Finds"
3024,healthday,rss,https://consumer.healthday.com/3-24-a-drug-used-to-prevent-miscarriages-may-be-upping-cancer-rates-decades-later-2651115567.html,2021-03-24 17:47:27+00:00,Denise Mann,Drug Used to Prevent Miscarriages May Be Upping Cancer Rates Decades Later
3025,healthday,rss,https://consumer.healthday.com/3-24-obesity-costs-the-average-u-s-adult-almost-1-900-per-year-study-2651129963.html,2021-03-24 18:00:00+00:00,Amy Norton,"Obesity Costs the Average U.S. Adult Almost $1,900 per Year: Study"
3026,healthday,rss,https://consumer.healthday.com/sb-3-22-could-viagra-help-men-with-heart-disease-live-longer-2651184667.html,2021-03-24 18:12:00+00:00,Cara Murez,¿Podría el Viagra ayudar a los hombres con enfermedad cardiaca a vivir más tiempo?
3027,healthday,rss,https://consumer.healthday.com/3-23-feeling-rundown-it-could-raise-your-odds-for-severe-covid-2651184681.html,2021-03-24 18:13:00+00:00,Hola Doctor,Sentirse agotado podría aumentar las probabilidades de una COVID grave
3028,healthday,rss,https://consumer.healthday.com/sb-3-23-ultra-processed-foods-are-ultra-bad-for-your-heart-2651184712.html,2021-03-24 18:14:00+00:00,Cara Murez,Los alimentos ultraprocesados son ultramalos para el corazón
3029,healthday,rss,https://consumer.healthday.com/3-23-study-finds-growing-acceptance-of-covid-vaccine-by-u-s-health-care-workers-2651184744.html,2021-03-24 18:15:00+00:00,Dennis Thompson,Un estudio encuentra una creciente aceptación de la vacuna contra la COVID entre los trabajadores de la salud de EE. UU.
3030,healthday,rss,https://consumer.healthday.com/b-3-23-lockdowns-gave-boost-for-type-1-diabetes-control-in-kids-2651184760.html,2021-03-24 18:16:00+00:00,Hola Doctor,Los confinamientos mejoraron el control de la diabetes tipo 1 en los niños
3031,healthday,rss,https://consumer.healthday.com/3-22-nearly-all-seniors-take-a-drug-that-ups-their-odds-of-falling-2651184781.html,2021-03-24 18:17:00+00:00,Cara Murez,Casi todos los adultos mayores toman fármacos que aumentan su riesgo de caídas
3032,healthday,rss,https://consumer.healthday.com/b-3-22-cancer-survivors-may-face-higher-odds-for-heart-trouble-2651184811.html,2021-03-24 18:18:00+00:00,Hola Doctor,Los sobrevivientes al cáncer podrían tener más probabilidades de problemas cardiacos
3033,healthday,rss,https://consumer.healthday.com/3-23-u-s-health-officials-question-astrazenecas-covid-vaccine-trial-results-2651184843.html,2021-03-24 18:19:00+00:00,Hola Doctor,Las autoridades de salud de EE. UU. cuestionan los datos del ensayo de la vacuna contra la COVID de AstraZeneca
3034,healthday,rss,https://consumer.healthday.com/sb-3-24-suicide-risk-spikes-soon-after-dementia-diagnosis-2651196231.html,2021-03-24 19:11:02+00:00,Ernie Mundell,Suicide Attempts Spike Soon After Dementia Diagnosis
3035,healthday,rss,https://consumer.healthday.com/3-24-when-coal-fired-power-plants-close-nearby-kids-breathe-easier-2651170063.html,2021-03-24 20:22:33+00:00,Consumer news,"When Coal-Fired Power Plants Close, Kids With Asthma Breathe Easier"
3036,healthday,rss,https://consumer.healthday.com/states-receive-12-7-billion-for-alternatives-to-long-term-care-homes-2651198583.html,2021-03-24 21:42:09+00:00,Physician's Briefing,States Receive $12.7 Billion for Alternatives to Long-Term Care Homes
3037,healthday,rss,https://consumer.healthday.com/vivek-murthy-confirmed-as-new-u-s-surgeon-general-2651195404.html,2021-03-24 21:45:15+00:00,Physician's Briefing,Vivek Murthy Confirmed as New US Surgeon General
3038,healthday,rss,https://consumer.healthday.com/10-formas-de-reducir-los-sintomas-de-las-alergias-2651206204.html,2021-03-25 11:46:50+00:00,Consumer news,10 formas de reducir los síntomas de las alergias
3039,healthday,rss,https://consumer.healthday.com/b-3-24-whatever-the-language-babies-love-baby-talk-2651172003.html,2021-03-25 12:36:19+00:00,Cara Murez,"Whatever the Language, Babies LOVE Baby Talk"
3040,healthday,rss,https://consumer.healthday.com/b-3-25-for-people-with-dementia-exercise-and-other-non-drug-approaches-can-fight-depression-2651180415.html,2021-03-25 12:36:56+00:00,Consumer news,'Non-Drug' Approaches Can Fight Depression in People With Dementia
3041,healthday,rss,https://consumer.healthday.com/b-3-25-exercise-brings-healthier-blood-flow-to-your-brain-study-finds-2651180625.html,2021-03-25 12:38:44+00:00,Consumer news,"Exercise Boosts Blood Flow to Brain, Keeping it Sharp"
3042,healthday,rss,https://consumer.healthday.com/b-3-25-nitrogen-dioxide-a-car-exhaust-pollutant-is-raising-death-rates-study-2651180509.html,2021-03-25 12:39:56+00:00,Consumer news,"Nitrogen Dioxide, a Car Exhaust Pollutant, Is Raising Death Rates: Study"
3043,healthday,rss,https://consumer.healthday.com/b-3-25-you-can-get-covid-after-vaccination-but-its-very-rare-2651194276.html,2021-03-25 12:42:49+00:00,Consumer news,"In Rare Cases, People Can Get COVID After Vaccination"
3044,healthday,rss,https://consumer.healthday.com/3-25-drug-shows-promise-against-rare-condition-that-stunts-kids-growth-2651115706.html,2021-03-25 12:44:18+00:00,Alan Mozes,Drug Shows Promise Against Rare Condition That Stunts Kids' Growth
3045,healthday,rss,https://consumer.healthday.com/3-25-health-highlights-march-25-2021-2651206116.html,2021-03-25 12:50:33+00:00,Consumer news,"Health Highlights: March 25, 2021"
3046,healthday,rss,https://consumer.healthday.com/3-25-astrazeneca-releases-slightly-lower-estimate-of-its-covid-vaccines-effectiveness-2651205947.html,2021-03-25 12:53:28+00:00,Ernie Mundell,Biden's New Goal: 200 Million COVID Vaccine Shots in Arms By 100th Day in Office
3047,healthday,rss,https://consumer.healthday.com/b-3-25-pregnant-women-pass-on-covid-vaccine-protection-to-newborns-2651184052.html,2021-03-25 15:00:00+00:00,Consumer news,Pregnant Women Pass on COVID Vaccine Protection to Newborns
3048,healthday,rss,https://consumer.healthday.com/aha-news-7-healthy-strategies-to-navigate-a-food-swamp-2651207206.html,2021-03-25 15:27:59+00:00,American Heart Association News,AHA News: 7 Healthy Strategies to Navigate a Food Swamp
3049,healthday,rss,https://consumer.healthday.com/3-25-gen-x-gen-y-in-worse-health-than-prior-generations-at-same-age-2651169329.html,2021-03-25 15:28:48+00:00,Amy Norton,"Gen X, Millennials in Worse Health Than Prior Generations at Same Age"
3050,healthday,rss,https://consumer.healthday.com/sb-3-25-too-much-restaurant-fare-could-be-shortening-your-life-2651181733.html,2021-03-25 16:04:10+00:00,Cara Murez,Too Much Restaurant Fare Could Shorten Your Life
3051,healthday,rss,https://consumer.healthday.com/3-25-drug-used-in-cancer-patients-could-help-treat-alzheimers-2651180787.html,2021-03-25 16:51:02+00:00,Alan Mozes,Drug Used in Cancer Patients Might Help Treat Alzheimer's
3052,healthday,rss,https://consumer.healthday.com/aha-news-up-to-2-million-cardiovascular-events-could-be-averted-each-year-by-doing-this-2651210936.html,2021-03-25 17:29:55+00:00,American Heart Association News,AHA News: Up to 2 Million Cardiovascular 'Events' Could Be Averted Each Year by Doing This
3053,healthday,rss,https://consumer.healthday.com/3-25-even-a-little-coffee-in-pregnancy-could-impact-newborns-weight-study-2651195317.html,2021-03-25 17:33:17+00:00,Dennis Thompson,Even a Little Coffee in Pregnancy Could Impact Newborn's Weight: Study
3054,healthday,rss,https://consumer.healthday.com/game-of-thrones-brain-study-gives-insight-into-the-power-of-fiction-2651199169.html,2021-03-25 18:20:00+00:00,Dennis Thompson,Un estudio sobre 'Juego de Tronos' revela el poder que la ficción tiene sobre la mente
3055,healthday,rss,https://consumer.healthday.com/b-3-24-another-study-finds-covid-doesnt-spread-in-schools-with-proper-safeguards-2651199220.html,2021-03-25 18:21:00+00:00,Hola Doctor,"Otro estudio encuentra que la COVID no se propaga en las escuelas, con las precauciones adecuadas"
3056,healthday,rss,https://consumer.healthday.com/b-3-22-why-night-owl-women-might-be-at-higher-risk-during-pregnancy-2651199242.html,2021-03-25 18:22:00+00:00,Hola Doctor,Por qué las mujeres 'noctámbulas' podrían tener un riesgo más alto durante el embarazo
3057,healthday,rss,https://consumer.healthday.com/sb-3-24-suicide-risk-spikes-soon-after-dementia-diagnosis-2651199290.html,2021-03-25 18:23:00+00:00,Hola Doctor,Los intentos de suicidio se disparan poco después de un diagnóstico de demencia
3058,healthday,rss,https://consumer.healthday.com/3-24-waves-crashing-birds-singing-natures-sounds-bring-healing-study-finds-2651199270.html,2021-03-25 18:23:00+00:00,Cara Murez,"Las olas del mar, el canto de las aves: los sonidos de la naturaleza sanan, según un estudio"
3059,healthday,rss,https://consumer.healthday.com/3-24-a-drug-used-to-prevent-miscarriages-may-be-upping-cancer-rates-decades-later-2651199319.html,2021-03-25 18:24:00+00:00,Denise Mann,Un medicamento que se usa para prevenir el aborto espontáneo quizá aumente las tasas de cáncer décadas después
3060,healthday,rss,https://consumer.healthday.com/b-3-24-covid-may-worsen-kidney-injury-study-finds-2651199372.html,2021-03-25 18:25:00+00:00,Hola Doctor,"La COVID podría empeorar la lesión renal, encuentra un estudio"
3061,healthday,rss,https://consumer.healthday.com/3-21-postpartum-bleeding-doesnt-have-to-mean-hysterectomy-experts-say-2651199387.html,2021-03-25 18:26:00+00:00,Alan Mozes,"El sangrado postparto no tiene que significar una histerectomía, señalan unos expertos"
3062,healthday,rss,https://consumer.healthday.com/b-3-25-fda-clamping-down-on-abuse-of-a-nasal-decongestant-2651209061.html,2021-03-25 18:46:56+00:00,Consumer news,FDA Clamping Down on Abuse of an OTC  Decongestant
3063,healthday,rss,https://consumer.healthday.com/3-25-drug-boosts-survival-for-women-with-advanced-ovarian-cancer-2651170307.html,2021-03-25 18:51:04+00:00,Denise Mann,Drug Boosts Survival for Women With Advanced Ovarian Cancer
3064,healthday,rss,https://consumer.healthday.com/new-u-s-assistant-secretary-of-health-is-first-openly-transgender-federal-official-2651210336.html,2021-03-25 21:33:06+00:00,Physician's Briefing,New US Assistant Secretary of Health Is First Openly Transgender Federal Official
3065,healthday,rss,https://consumer.healthday.com/state-ags-urge-facebook-twitter-to-tackle-vaccine-misinformation-2651210382.html,2021-03-25 21:36:48+00:00,Physician's Briefing,"State AGs Urge Facebook, Twitter to Tackle Vaccine Misinformation"
3066,healthday,rss,https://consumer.healthday.com/white-house-announces-10-billion-more-to-increase-covid-19-vaccination-rates-2651210413.html,2021-03-25 21:39:24+00:00,Physician's Briefing,White House Announces $10 Billion More to Increase COVID-19 Vaccination Rates
3067,healthday,rss,https://consumer.healthday.com/astrazeneca-reports-slightly-lower-estimate-of-its-covid-19-vaccines-effectiveness-2651210474.html,2021-03-25 21:47:33+00:00,Physician's Briefing,AstraZeneca Reports Slightly Lower Estimate of COVID-19 Vaccine Effectiveness
3068,healthday,rss,https://consumer.healthday.com/exercise-improves-blood-flow-to-your-brain-new-study-finds-2651220950.html,2021-03-26 11:49:34+00:00,Consumer news,"Exercise Improves Blood Flow To Your Brain, New Study Finds"
3069,healthday,rss,https://consumer.healthday.com/un-estudio-nuevo-hallo-que-el-ejercicio-mejora-el-flujo-sanguineo-a-su-cerebro-2651220976.html,2021-03-26 11:54:09+00:00,Consumer news,Un estudio nuevo halló que el ejercicio mejora el flujo sanguíneo a su cerebro
3070,healthday,rss,https://consumer.healthday.com/b-3-24-ocd-may-be-more-common-in-new-moms-than-thought-2651169154.html,2021-03-26 12:34:24+00:00,Consumer news,OCD May Be More Common in New Moms Than Thought
3071,healthday,rss,https://consumer.healthday.com/b-2-6-want-more-muscle-go-for-the-greens-2651194588.html,2021-03-26 12:37:45+00:00,Consumer news,Want More Muscle? Go for the Greens
3072,healthday,rss,https://consumer.healthday.com/b-3-26-your-mask-might-also-shield-you-from-allergies-2651194682.html,2021-03-26 12:38:56+00:00,Consumer news,Your Mask Might Also Shield You From Allergies
3073,healthday,rss,https://consumer.healthday.com/b-3-26-a-stressed-brain-might-play-role-in-deadly-broken-heart-syndrome-2651193928.html,2021-03-26 12:40:33+00:00,Consumer news,A Stressed Brain Might Play Role in 'Broken Heart' Syndrome
3074,healthday,rss,https://consumer.healthday.com/b-3-26-most-post-surgical-opioids-go-unused-study-2651181390.html,2021-03-26 12:45:06+00:00,Consumer news,Most Post-Surgical Opioids Go Unused: Study
3075,healthday,rss,https://consumer.healthday.com/b-3-25-zombie-genes-spur-some-brain-cells-to-grow-even-after-death-2651180929.html,2021-03-26 12:46:58+00:00,Cara Murez,'Zombie Genes' Spur Some Brain Cells to Grow Even After Death
3076,healthday,rss,https://consumer.healthday.com/b-3-25-californias-tougher-diesel-emissions-riles-cut-related-deaths-in-half-study-2651171952.html,2021-03-26 12:47:42+00:00,Consumer news,California's Tougher Diesel Emissions Rules Cut Related Deaths in Half: Study
3077,healthday,rss,https://consumer.healthday.com/3-26-hormonal-iud-could-ward-off-endometrial-cancer-in-women-at-risk-2651171232.html,2021-03-26 12:49:12+00:00,Cara Murez,An IUD Could Ward Off Endometrial Cancer in Women at Risk
3078,healthday,rss,https://consumer.healthday.com/3-26-health-highlights-march-26-2021-2651221024.html,2021-03-26 12:50:57+00:00,Consumer news,"Health Highlights: March 26, 2021"
3079,healthday,rss,https://consumer.healthday.com/3-26-states-race-to-vaccinate-as-many-americans-as-possible-2651220806.html,2021-03-26 12:55:20+00:00,Ernie Mundell,States Race to Vaccinate Their Residents
3080,healthday,rss,https://consumer.healthday.com/aha-news-heart-failure-at-35-helped-new-york-cardiologist-better-care-for-patients-2651221748.html,2021-03-26 13:57:31+00:00,American Heart Association News,AHA News: Heart Failure at 35 Helped New York Cardiologist Better Care for Patients
3081,healthday,rss,https://consumer.healthday.com/sb-3-25-hpv-infections-are-plummeting-due-to-widespread-vaccination-2651208640.html,2021-03-26 13:58:58+00:00,Ernie Mundell,HPV Infections Are Plummeting Due to Widespread Vaccination
3082,healthday,rss,https://consumer.healthday.com/fda-clamping-down-on-abuse-of-an-otc-decongestant-2651213930.html,2021-03-26 15:07:41+00:00,Physician's Briefing,FDA Clamping Down on Abuse of an OTC  Decongestant
3083,healthday,rss,https://consumer.healthday.com/b-3-24-whatever-the-language-babies-love-baby-talk-2651213255.html,2021-03-26 18:06:00+00:00,Cara Murez,"A los bebés les encantan los balbuceos, en cualquier idioma"
3084,healthday,rss,https://consumer.healthday.com/3-25-drug-used-in-cancer-patients-could-help-treat-alzheimers-2651213236.html,2021-03-26 18:08:00+00:00,Alan Mozes,Un medicamento usado en los pacientes con cáncer podría ayudar a tratar el Alzheimer
3085,healthday,rss,https://consumer.healthday.com/3-25-drug-boosts-survival-for-women-with-advanced-ovarian-cancer-2651213208.html,2021-03-26 18:09:00+00:00,Denise Mann,Un medicamento mejora la supervivencia de las mujeres con un cáncer de ovario avanzado
3086,healthday,rss,https://consumer.healthday.com/sb-3-25-too-much-restaurant-fare-could-be-shortening-your-life-2651213220.html,2021-03-26 18:09:00+00:00,Cara Murez,Demasiada comida de restaurante podría acortar su vida
3087,healthday,rss,https://consumer.healthday.com/3-25-gen-x-gen-y-in-worse-health-than-prior-generations-at-same-age-2651213160.html,2021-03-26 18:10:00+00:00,Hola Doctor,La generación X y los milénicos tienen una peor salud que generaciones anteriores a la misma edad
3088,healthday,rss,https://consumer.healthday.com/b-3-25-pregnant-women-pass-on-covid-vaccine-protection-to-newborns-2651213142.html,2021-03-26 18:11:00+00:00,Hola Doctor,Las mujeres embarazadas transfieren la protección de la vacuna contra la COVID a sus hijos recién nacidos
3089,healthday,rss,https://consumer.healthday.com/b-3-25-exercise-brings-healthier-blood-flow-to-your-brain-study-finds-2651213114.html,2021-03-26 18:13:00+00:00,Hola Doctor,"El ejercicio mejora el flujo sanguíneo al cerebro, lo que lo mantiene agudo"
3090,healthday,rss,https://consumer.healthday.com/b-3-25-you-can-get-covid-after-vaccination-but-its-very-rare-2651213124.html,2021-03-26 18:13:00+00:00,Hola Doctor,"En raros casos, las personas pueden contraer COVID tras vacunarse"
3091,healthday,rss,https://consumer.healthday.com/china-briefs-foreign-diplomats-on-covid-19-origins-research-2651225473.html,2021-03-26 19:27:34+00:00,Physician's Briefing,China Briefs Foreign Diplomats on COVID-19 Origins Research
3092,healthday,rss,https://consumer.healthday.com/fda-approves-new-indication-for-myrbetriq-in-children-with-ndo-2651226624.html,2021-03-26 21:48:48+00:00,Physician's Briefing,FDA Approves New Indication for Myrbetriq in Children With NDO
3093,healthday,rss,https://consumer.healthday.com/bill-would-limit-toxic-heavy-metals-in-baby-food-2651224127.html,2021-03-26 21:51:15+00:00,Physician's Briefing,Bill Would Limit Toxic Heavy Metals in Baby Food
3094,healthday,rss,https://consumer.healthday.com/experimental-pfizer-arthritis-drug-too-risky-fda-panel-2651224529.html,2021-03-26 21:53:37+00:00,Physician's Briefing,Experimental Pfizer Arthritis Drug Too Risky: FDA Panel
3095,healthday,rss,https://consumer.healthday.com/physicians-briefing-weekly-coronavirus-roundup-2651217541.html,2021-03-26 21:58:54+00:00,Physician's Briefing,Physician's Briefing Weekly Coronavirus Roundup
3096,healthday,rss,https://consumer.healthday.com/b-3-14-eye-care-is-key-when-youre-working-from-home-2651019693.html,2021-03-27 13:00:00+00:00,Consumer news,Eye Care Is Key When You're Working From Home
3097,healthday,rss,https://consumer.healthday.com/b-3-28-spring-activity-can-sometimes-bring-stress-fractures-2651181456.html,2021-03-28 13:00:00+00:00,Consumer news,Spring Activity Can Sometimes Bring Stress Fractures
3098,healthday,rss,https://consumer.healthday.com/more-than-half-of-american-kids-with-mental-health-issues-are-not-getting-treated-new-study-finds-2651243378.html,2021-03-29 11:34:27+00:00,Consumer news,"More than half of American Kids With Mental Health Issues Are Not Getting Treated, New Study Finds"
3099,healthday,rss,https://consumer.healthday.com/un-estudio-nuevo-hallo-que-mas-de-la-mitad-de-los-ninos-estadounidenses-con-problemas-de-salud-mental-no-reciben-tratamiento-2651243414.html,2021-03-29 11:41:13+00:00,Consumer news,Un estudio nuevo halló que más de la mitad de los niños estadounidenses con problemas de salud mental no reciben tratamiento
3100,healthday,rss,https://consumer.healthday.com/b-3-29-secondhand-smoke-is-sending-kids-to-the-er-2651198748.html,2021-03-29 12:34:51+00:00,Consumer news,Secondhand Smoke Is Sending Kids to the ER
3101,healthday,rss,https://consumer.healthday.com/b-3-29-keep-flossing-study-ties-gum-disease-to-high-blood-pressure-2651194099.html,2021-03-29 12:37:23+00:00,Consumer news,Study Ties Gum Disease to High Blood Pressure
3102,healthday,rss,https://consumer.healthday.com/b-3-29-1-in-5-colorado-teens-has-easy-access-to-a-gun-study-2651198678.html,2021-03-29 12:40:27+00:00,Cara Murez,1 in 5 Colorado Teens Has Easy Access to a Gun: Study
3103,healthday,rss,https://consumer.healthday.com/b-3-29-smoking-rates-high-among-surgery-patients-2651195050.html,2021-03-29 12:41:10+00:00,Consumer news,Smoking Rates High Among Surgery Patients
3104,healthday,rss,https://consumer.healthday.com/b-3-29-astronauts-will-need-tough-workouts-on-any-mission-to-mars-2651194010.html,2021-03-29 12:41:54+00:00,Consumer news,Astronauts Will Need Tough Workouts on Any Mission to Mars
3105,healthday,rss,https://consumer.healthday.com/b-3-23-dont-delay-your-cancer-screenings-surgeons-group-urges-2651130591.html,2021-03-29 12:43:37+00:00,Cara Murez,"Don't Delay Your Cancer Screenings, Surgeons' Group Urges"
3106,healthday,rss,https://consumer.healthday.com/3-25-loneliness-in-mid-life-linked-to-higher-odds-for-alzheimers-2651180982.html,2021-03-29 12:44:29+00:00,Dennis Thompson,Loneliness in Mid-Life Linked to Higher Odds for Alzheimer's
3107,healthday,rss,https://consumer.healthday.com/3-29-why-are-half-of-u-s-kids-with-mental-health-issues-getting-no-treatment-2651145595.html,2021-03-29 12:47:08+00:00,Sarah Collins,Why Are Half of U.S. Kids With Mental Health Issues Not Getting Treatment?
3108,healthday,rss,https://consumer.healthday.com/3-29-health-highlights-march-29-2021-2651243533.html,2021-03-29 12:49:47+00:00,Consumer news,"Health Highlights: March 29, 2021"
3109,healthday,rss,https://consumer.healthday.com/biden-administration-working-on-vaccine-passport-initiative-2651243122.html,2021-03-29 12:53:54+00:00,Ernie Mundell,Biden Administration Working on 'Vaccine Passport' Initiative
3110,healthday,rss,https://consumer.healthday.com/aha-news-black-young-adults-face-higher-stroke-risk-than-their-white-peers-2651243938.html,2021-03-29 15:46:49+00:00,American Heart Association News,AHA News: Black Young Adults Face Higher Stroke Risk Than Their White Peers
3111,healthday,rss,https://consumer.healthday.com/3-29-will-high-protein-diets-help-the-middle-aged-build-muscle-2651209276.html,2021-03-29 15:47:49+00:00,Amy Norton,Will High-Protein Diets Help the Middle-Aged Build Muscle?
3112,healthday,rss,https://consumer.healthday.com/b-2-6-want-more-muscle-go-for-the-greens-2651235358.html,2021-03-29 16:46:00+00:00,Hola Doctor,¿Quiere más músculos? Coma más verduras
3113,healthday,rss,https://consumer.healthday.com/b-3-26-most-post-surgical-opioids-go-unused-study-2651235356.html,2021-03-29 16:48:00+00:00,Hola Doctor,"La mayoría de los opioides postquirúrgicos no se utilizan, según un estudio"
3114,healthday,rss,https://consumer.healthday.com/b-3-26-a-stressed-brain-might-play-role-in-deadly-broken-heart-syndrome-2651235351.html,2021-03-29 16:48:00+00:00,Hola Doctor,Un cerebro estresado podría tener un rol en el 'síndrome del corazón roto'
3115,healthday,rss,https://consumer.healthday.com/sb-3-25-hpv-infections-are-plummeting-due-to-widespread-vaccination-2651235342.html,2021-03-29 16:49:00+00:00,Hola Doctor,"Las infecciones con el VPH se desploman, gracias a la vacunación generalizada"
3116,healthday,rss,https://consumer.healthday.com/b-3-24-ocd-may-be-more-common-in-new-moms-than-thought-2651235334.html,2021-03-29 16:50:00+00:00,Hola Doctor,El TOC podría ser más común en las madres recientes de lo que se creía
